Gair,lemma,tag,pymusas,synset,lemma,tag,pymusas_1
lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",hawdurdodau,awdurdod,E,"['G1.1c', 'S7.1+', 'S7.4+', 'X2.2+']"
lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']"
lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",awdurdol,awdurdol,unk,['Z99']
lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",awdurodau,awdurodau,unk,['Z99']
lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",cymunedol,cymunedol,Ans,['S5+c']
lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",rhanbarthol,rhanbarthol,Ans,['M7']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetho,cenedlaetho,unk,['Z99']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholi,cenedlaetholi | cenedlaetholi,B | B,['G1.1']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholwyd,cenedlaetholi,B,['G1.1']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaethol,cenedlaethol,Ans,['M7/S2mf']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaethol,cenedlaethol,Ans,['M7/S2mf']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlathol,cenedlathol,unk,['Z99']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaethol,cenedlaethol,Ans,['M7/S2mf']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaeth,cenedlaeth,unk,['Z99']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholaidd,cenedlaetholaidd,unk,['Z99']
cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cendlaethol,cendlaethol,unk,['Z99']
iawn,iawn,Adf,['A13.3'],go,go,Adf,"['Z4', 'E2++']"
iawn,iawn,Adf,['A13.3'],hynod,hynod,Ans,['A6.2-']
iawn,iawn,Adf,['A13.3'],rhy,rhoi,B,"['A9-', 'A1.1.1']"
iawn,iawn,Adf,['A13.3'],mor,mor,Adf,"['Z5', 'A13.3']"
iawn,iawn,Adf,['A13.3'],eitha,eithaf,Adf,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],weddol,gweddol,Ans,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],eithaf,eithaf | eithaf,Adf | Ans,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],eithriadol,eithriadol,Ans,['A6.2-']
iawn,iawn,Adf,['A13.3'],ddigon,ddigon,unk,['Z99']
iawn,iawn,Adf,['A13.3'],reit,reit,Adf,"['A13.5', 'A13.6', 'A13.2']"
iawn,iawn,Adf,['A13.3'],go,go,Adf,"['Z4', 'E2++']"
iawn,iawn,Adf,['A13.3'],hynod,hynod,Ans,['A6.2-']
iawn,iawn,Adf,['A13.3'],rhy,rhoi,B,"['A9-', 'A1.1.1']"
iawn,iawn,Adf,['A13.3'],mor,mor,Adf,"['Z5', 'A13.3']"
iawn,iawn,Adf,['A13.3'],eitha,eithaf,Adf,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],weddol,gweddol,Ans,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],eithaf,eithaf | eithaf,Adf | Ans,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],eithriadol,eithriadol,Ans,['A6.2-']
iawn,iawn,Adf,['A13.3'],ddigon,ddigon,unk,['Z99']
iawn,iawn,Adf,['A13.3'],reit,reit,Adf,"['A13.5', 'A13.6', 'A13.2']"
iawn,iawn,Adf,['A13.3'],go,go,Adf,"['Z4', 'E2++']"
iawn,iawn,Adf,['A13.3'],hynod,hynod,Ans,['A6.2-']
iawn,iawn,Adf,['A13.3'],rhy,rhoi,B,"['A9-', 'A1.1.1']"
iawn,iawn,Adf,['A13.3'],mor,mor,Adf,"['Z5', 'A13.3']"
iawn,iawn,Adf,['A13.3'],eitha,eithaf,Adf,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],weddol,gweddol,Ans,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],eithaf,eithaf | eithaf,Adf | Ans,"['A13.4', 'G2.2+']"
iawn,iawn,Adf,['A13.3'],eithriadol,eithriadol,Ans,['A6.2-']
iawn,iawn,Adf,['A13.3'],ddigon,ddigon,unk,['Z99']
iawn,iawn,Adf,['A13.3'],reit,reit,Adf,"['A13.5', 'A13.6', 'A13.2']"
siŵr,siŵr,Ans,['Z4'],siwr,siwr,Ans,['Z4']
siŵr,siŵr,Ans,['Z4'],sicr,sicr,Ans,"['A4.2+', 'A7+']"
siŵr,siŵr,Ans,['Z4'],ffyddiog,ffyddiog,unk,['Z99']
siŵr,siŵr,Ans,['Z4'],credu,credu,B,"['X2.1', 'S9%']"
siŵr,siŵr,Ans,['Z4'],gobeithio,gobeithio,B,"['X2.6+', 'E4.1+', 'X9.2+', 'A5.1+']"
siŵr,siŵr,Ans,['Z4'],gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
siŵr,siŵr,Ans,['Z4'],gwbod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
siŵr,siŵr,Ans,['Z4'],sylweddoli,sylweddoli,B,"['X2.5+', 'X9.2+']"
siŵr,siŵr,Ans,['Z4'],amau,amau,E,"['X2.1/A5.1-', 'A7', 'N5---']"
siŵr,siŵr,Ans,['Z4'],siþr,siþr,unk,['Z99']
diweddar,diweddar,Ans,['T3-'],niweddar,diweddar,Ans,['T3-']
diweddar,diweddar,Ans,['T3-'],lledddiweddar,lledddiweddar,unk,['Z99']
diweddar,diweddar,Ans,['T3-'],cofnodion,cofnod,E,"['Q1.2', 'K3', 'T1.1.1', 'N5+']"
diweddar,diweddar,Ans,['T3-'],ddiweddar,diweddar,Ans,['T3-']
diweddar,diweddar,Ans,['T3-'],diweddara,diweddaru | diweddaru,B | B,['T1.1.2']
diweddar,diweddar,Ans,['T3-'],diweddarach,diweddar,Ans,['T3-']
diweddar,diweddar,Ans,['T3-'],cyson,cyson,Ans,"['A2.1-', 'N2']"
diweddar,diweddar,Ans,['T3-'],diweddara,diweddaru | diweddaru,B | B,['T1.1.2']
diweddar,diweddar,Ans,['T3-'],hynodion,hynodion,unk,['Z99']
diweddar,diweddar,Ans,['T3-'],gofalus,gofalus,Ans,"['A1.3+', 'E6-']"
tebyg,tebyg,Ans,['A6.1+'],cyffelyb,cyffelyb,Ans,['A6.1+']
tebyg,tebyg,Ans,['A6.1+'],anghyffelyb,anghyffelyb,unk,['Z99']
tebyg,tebyg,Ans,['A6.1+'],tebygu,tebygu,B,['A6.1+']
tebyg,tebyg,Ans,['A6.1+'],debyg,tebyg,Ans,['A6.1+']
tebyg,tebyg,Ans,['A6.1+'],wahanol,gwahanol,Ans,['A6.1-']
tebyg,tebyg,Ans,['A6.1+'],gwahanol,gwahanol,Ans,['A6.1-']
tebyg,tebyg,Ans,['A6.1+'],fath,bath | math,E | E,['Z99']
tebyg,tebyg,Ans,['A6.1+'],cyffelybaf,cyffelybu,B,"['A6.1', 'A5.1', 'Q3']"
tebyg,tebyg,Ans,['A6.1+'],penodol,penodol,Ans,['A4.2+']
tebyg,tebyg,Ans,['A6.1+'],efelychu,efelychu,B,['A6.1+']
unig,unig,Ans,['S5-'],ychwaith,ychwaith,Adf,['Z5']
unig,unig,Ans,['S5-'],hunig,unig,Ans,['S5-']
unig,unig,Ans,['S5-'],arall,arall,Ans,['A6.1-/Z8']
unig,unig,Ans,['S5-'],eithriad,eithriad,E,['A6.1-']
unig,unig,Ans,['S5-'],ail,dau,Rhi,['S8+']
unig,unig,Ans,['S5-'],union,union,Ans,['A9+']
unig,unig,Ans,['S5-'],gyntaf,un,Rhi,['Z8']
unig,unig,Ans,['S5-'],cyntaf,un,Rhi,"['N4', 'P1@']"
unig,unig,Ans,['S5-'],hytrach,hytrach,Adf,"['Z4', 'E2++']"
unig,unig,Ans,['S5-'],dyna,dyna,Adf,['Z99']
amlwg,amlwg,Ans,['A11.2+'],sicr,sicr,Ans,"['A4.2+', 'A7+']"
amlwg,amlwg,Ans,['A11.2+'],eglur,eglur,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
amlwg,amlwg,Ans,['A11.2+'],glir,clir,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
amlwg,amlwg,Ans,['A11.2+'],debyg,tebyg,Ans,['A6.1+']
amlwg,amlwg,Ans,['A11.2+'],cydnabyddus,cydnabyddus,unk,['Z99']
amlwg,amlwg,Ans,['A11.2+'],bwysleisiol,bwysleisiol,unk,['Z99']
amlwg,amlwg,Ans,['A11.2+'],anamlwg,anamlwg,unk,['Z99']
amlwg,amlwg,Ans,['A11.2+'],arwyddocaol,arwyddocaol,Ans,"['A11.1+', 'N5+']"
amlwg,amlwg,Ans,['A11.2+'],amlycach,amlwg,Ans,['A11.2+']
amlwg,amlwg,Ans,['A11.2+'],sylweddoli,sylweddoli | sylweddoli,B | B,"['X2.5+', 'X9.2+']"
hir,hir,Ans,['X7+'],byr,byr,Ans,['O3']
hir,hir,Ans,['X7+'],dymor,tymor,E,['F1']
hir,hir,Ans,['X7+'],hirfaith,hirfaith,Ans,['Z99']
hir,hir,Ans,['X7+'],hirach,hir,Ans,['X7+']
hir,hir,Ans,['X7+'],ddisgwyliedig,disgwyliedig,Ans,['X2.6+']
hir,hir,Ans,['X7+'],tymor,tymor,E,['F1']
hir,hir,Ans,['X7+'],gyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
hir,hir,Ans,['X7+'],hir,hir,Ans,['X7+']
hir,hir,Ans,['X7+'],fyr,byr,Ans,['O3']
hir,hir,Ans,['X7+'],maith,maith,Ans,"['N5+', 'N3.6+']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",diddrwg,diddrwg,unk,['Z99']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",hyll,hyll,Ans,['O4.2-']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ddrwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",gwael,gwael,Ans,['A5.1-']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ddiddrwg,ddiddrwg,unk,['Z99']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drygioni,drygioni,E,"['G2.1-', 'G2.2-']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ysbrydion,ysbryd,E,"['S9', 'O1.2', 'F2', 'X5.2+', 'E4.1+', 'S6+', 'E1', 'X7+']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drygionus,drygionus,unk,['Z99']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",diddrwg,diddrwg,unk,['Z99']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",hyll,hyll,Ans,['O4.2-']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ddrwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",gwael,gwael,Ans,['A5.1-']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ddiddrwg,ddiddrwg,unk,['Z99']
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drygioni,drygioni,E,"['G2.1-', 'G2.2-']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ysbrydion,ysbryd,E,"['S9', 'O1.2', 'F2', 'X5.2+', 'E4.1+', 'S6+', 'E1', 'X7+']"
drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drygionus,drygionus,unk,['Z99']
parod,parod,Ans,['A1.1.1'],arod,arod,unk,['Z99']
parod,parod,Ans,['A1.1.1'],barod,parod,Ans,['A1.1.1']
parod,parod,Ans,['A1.1.1'],pharod,parod,Ans,['A1.1.1']
parod,parod,Ans,['A1.1.1'],parodrwydd,parodrwydd,E,"['X7+', 'X5.2+', 'S8+']"
parod,parod,Ans,['A1.1.1'],derbynebau,derbynneb,E,"['Q1.2/I1', 'I1.1', 'A9+']"
parod,parod,Ans,['A1.1.1'],dderbynebau,derbynneb,E,"['Q1.2/I1', 'I1.1', 'A9+']"
parod,parod,Ans,['A1.1.1'],phrydau,pryd,E,"['X7+/T1', 'N3.1/T1']"
parod,parod,Ans,['A1.1.1'],bodlon,bodlon,Ans,['E4.2+']
parod,parod,Ans,['A1.1.1'],tueddol,tueddol,Ans,['A2.2/E2++']
parod,parod,Ans,['A1.1.1'],amharod,amharod,Ans,"['O4.1', 'X2.6-', 'X7-']"
anodd,anodd,Ans,['A12-'],hawdd,hawdd,Ans,['A12+']
anodd,anodd,Ans,['A12-'],anoddach,anodd,Ans,['A12-']
anodd,anodd,Ans,['A12-'],anos,anos,Ans,['Z99']
anodd,anodd,Ans,['A12-'],heriol,heriol,Ans,"['A12-', 'A6.1-', 'S7.3+']"
anodd,anodd,Ans,['A12-'],anodda,anoddaf,Ans,['Z99']
anodd,anodd,Ans,['A12-'],amhosib,amhosib,Ans,"['A7-', 'A12-']"
anodd,anodd,Ans,['A12-'],amhosibl,amhosibl,Ans,"['A7-', 'A12-']"
anodd,anodd,Ans,['A12-'],anodda,anoddaf,Ans,['Z99']
anodd,anodd,Ans,['A12-'],haws,hawdd,Ans,['A12++']
anodd,anodd,Ans,['A12-'],anodd,anodd,Ans,['A12-']
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",aneglurder,aneglurder,unk,['Z99']
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",ddryslyd,dryslyd,Ans,['X2.5-']
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",anghyson,anghyson,Ans,['A6.1-']
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",eglur,eglur,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",anegni,anegni,unk,['Z99']
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",amwys,amwys,Ans,"['Q3', 'A7-']"
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",annelwig,annelwig,unk,['Z99']
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",niwlog,niwlog,unk,['Z99']
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",dryslyd,dryslyd,Ans,['X2.5-']
aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",gymysglyd,cymysglyd,Ans,"['O4.2-', 'X2.5-']"
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwetha,diwetha,Ans,"['T2++', 'T1.3']"
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwetha,diwetha,Ans,"['T2++', 'T1.3']"
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwethar,diwethar,unk,['Z99']
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",ddiwethaf,diwethaf,Ans,"['T2++', 'T1.3']"
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwetha,diwetha,Ans,"['T2++', 'T1.3']"
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",ddwethaf,ddwethaf,unk,['Z99']
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",ddiwetha,diwetha,Ans,"['T2++', 'T1.3']"
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",dwethaf,dwethaf,unk,['Z99']
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",nesaf,agos,Ans,['N4']
diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",ddiwetha,diwetha,Ans,"['T2++', 'T1.3']"
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],gymaint,cymaint | cymaint,Ans | Ans,['Z99']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],lleied,bach,Ans,['N3.2-']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],cynifer,cynifer,Ans,['Z99']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],ogymaint,ogymaint,unk,['Z99']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],chymaint,cymaint | cymaint,Ans | Ans,['Z99']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],cynlleied,cynlleied,unk,['Z99']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],llawer,llawer,unk,['N5+']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],leied,bach,Ans,['N3.2-']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],gynifer,cynifer,Ans,['Z99']
cymaint,cymaint | cymaint,Ans | Ans,['Z99'],gormod,gormod,unk,['Z99']
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredino,cyffredino,unk,['Z99']
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']"
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']"
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinolrwydd,cyffredinolrwydd,unk,['Z99']
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinnol,cyffredinnol,unk,['Z99']
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",chyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']"
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffred,cyffred,unk,['Z99']
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinoliad,cyffredinoliad,E,['A4.2-']
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinolion,cyffredinolion,unk,['Z99']
cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredin,cyffredin,Ans,['M7']
gwych,gwych,Ans,['A5.1++'],rhagorol,rhagorol,Ans,['A5.1+++']
gwych,gwych,Ans,['A5.1++'],ardderchog,ardderchog,Ans,['A5.1+++']
gwych,gwych,Ans,['A5.1++'],gwych,gwych,Ans,['A5.1++']
gwych,gwych,Ans,['A5.1++'],ffantastig,ffantastig,Ans,"['A5.1+', 'N5++', 'A6.2-', 'A5.2-']"
gwych,gwych,Ans,['A5.1++'],wych,gwych,Ans,['A5.1++']
gwych,gwych,Ans,['A5.1++'],anhygoel,anhygoel,Ans,"['A6.2-', 'A5.1+', 'A5.2-']"
gwych,gwych,Ans,['A5.1++'],da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']"
gwych,gwych,Ans,['A5.1++'],rhagorol,rhagorol,Ans,['A5.1+++']
gwych,gwych,Ans,['A5.1++'],cyffrous,cyffrous,Ans,['X5.2+']
gwych,gwych,Ans,['A5.1++'],gwychion,gwychion,unk,['Z99']
olaf,olaf,Ans,"['T2++', 'T1.3']",ola,olaf,Ans,"['T2++', 'T1.3']"
olaf,olaf,Ans,"['T2++', 'T1.3']",cyntaf,un,Rhi,"['N4', 'P1@']"
olaf,olaf,Ans,"['T2++', 'T1.3']",ola,olaf,Ans,"['T2++', 'T1.3']"
olaf,olaf,Ans,"['T2++', 'T1.3']",gyntaf,un,Rhi,['Z8']
olaf,olaf,Ans,"['T2++', 'T1.3']",agoriadol,agoriadol,Ans,"['A1.1.1', 'T2+']"
olaf,olaf,Ans,"['T2++', 'T1.3']",ola,olaf,Ans,"['T2++', 'T1.3']"
olaf,olaf,Ans,"['T2++', 'T1.3']",pumed,pump,Rhi,['N1']
olaf,olaf,Ans,"['T2++', 'T1.3']",seithfed,saith,Rhi,['N1']
olaf,olaf,Ans,"['T2++', 'T1.3']",gynta,un,Rhi,['Z8']
olaf,olaf,Ans,"['T2++', 'T1.3']",cynta,un,Rhi,"['N4', 'P1@']"
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasoli,cymdeithasoli,unk,['Z99']
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithaso,cymdeithasu,B,"['A6.1+/X2.1', 'S3.1']"
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']"
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdethasol,cymdethasol,unk,['Z99']
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']"
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",chymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']"
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",economaiddgymdeithasol,economaiddgymdeithasol,unk,['Z99']
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",seicogymdeithasol,seicogymdeithasol,unk,['Z99']
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",anghymdeithasol,anghymdeithasol,unk,['Z99']
cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",gymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']"
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",bell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']"
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",dwyrain,dwyrain,E,['M6']
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",cefnforoedd,cefnforoedd,unk,['Z99']
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",gorffennol,gorffennol,E,['M6']
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",gwareiddianol,gwareiddianol,unk,['Z99']
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",pellen,pellen,unk,['Z99']
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",gefnforoedd,gefnforoedd,unk,['Z99']
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",palaearctig,palaearctig,unk,['Z99']
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",canol,canol,E,"['M6', 'N5', 'N4', 'T1.2']"
pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",culforoedd,culforoedd,unk,['Z99']
aml,aml,Ans,['M1/N6+'],fynych,mynych,Ans,['M1/N6+']
aml,aml,Ans,['M1/N6+'],rheolaidd,rheolaidd,Ans,"['N6+/S2mf', 'G3/S2mf']"
aml,aml,Ans,['M1/N6+'],anaml,anaml,Ans,['N6-']
aml,aml,Ans,['M1/N6+'],achlysurol,achlysurol,Ans,['N6-']
aml,aml,Ans,['M1/N6+'],weithiau,weithiau,Adf,['N6']
aml,aml,Ans,['M1/N6+'],anfynych,anfynych,unk,['Z99']
aml,aml,Ans,['M1/N6+'],anffodus,anffodus,Ans,['A1.4-/S2mf']
aml,aml,Ans,['M1/N6+'],amlach,aml,Ans,['N6+']
aml,aml,Ans,['M1/N6+'],arfer,arfer,B,"['A1.5.1', 'S7.1+']"
aml,aml,Ans,['M1/N6+'],sicr,sicr,Ans,"['A4.2+', 'A7+']"
posib,posib,Ans,['A7+'],posibl,posibl,Ans,['A7+']
posib,posib,Ans,['A7+'],posib,posib,Ans,['A7+']
posib,posib,Ans,['A7+'],posibilrwydd,posibilrwydd,E,['A7+']
posib,posib,Ans,['A7+'],posibiliad,posibiliad,E,['A7+']
posib,posib,Ans,['A7+'],posibliadau,posibliadau,unk,['Z99']
posib,posib,Ans,['A7+'],dichonol,dichonol,unk,['Z99']
posib,posib,Ans,['A7+'],bosibl,posibl,Ans,['A7+']
posib,posib,Ans,['A7+'],posio,posio,B,['Z99']
posib,posib,Ans,['A7+'],bosib,posib,Ans,['A7+']
posib,posib,Ans,['A7+'],posibiliadau,posibiliad,E,['A7+']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyn,gwyn,Ans,"['O4.3', 'O4.3/S2mf', 'F2', 'F1', 'B1']"
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cnwch,cnwch,unk,['Z99']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyrdd,gwyrdd,Ans,['W5']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cig,cig,E,"['F1', 'A4.2+']"
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",dugoch,dugoch,unk,['Z99']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",comins,comin,E,['M7']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",smotiau,smotyn,E,"['O4.4', 'O2', 'B2-', 'N5-', 'Q4.3', 'M7']"
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",lliwiau,lliw,E,"['O4.3', 'A2.1+']"
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",caergeiliog,caergeiliog,unk,['Z99']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochi,cochi | cochi,B | B,['E1/B1']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyn,gwyn,Ans,"['O4.3', 'O4.3/S2mf', 'F2', 'F1', 'B1']"
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cnwch,cnwch,unk,['Z99']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyrdd,gwyrdd,Ans,['W5']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cig,cig,E,"['F1', 'A4.2+']"
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",dugoch,dugoch,unk,['Z99']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",comins,comin,E,['M7']
coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",smotiau,smotyn,E,"['O4.4', 'O2', 'B2-', 'N5-', 'Q4.3', 'M7']"
