,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
1084,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",dathludarllen,dathludarllen,unk,['Z99']
1087,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",ailddarllen,ailddarllen,B,['Q1.2/N6']
1089,darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",darllena,darllen | darllen,B | B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']"
1092,cofio,cofio,B,['X2.2+'],angofio,angofio,unk,['Z99']
1096,cofio,cofio,B,['X2.2+'],anghofio,anghofio,B,['X2.2-']
1097,cofio,cofio,B,['X2.2+'],hofio,hofio,B,['F4/O2']
1099,cofio,cofio,B,['X2.2+'],meddwl,meddwl,E,['X2.1']
1100,dal,dal,B,['T2++'],parhau,parhau,B,['T2++']
1102,dal,dal,B,['T2++'],mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
1103,dal,dal,B,['T2++'],barod,parod,Ans,['A1.1.1']
1104,dal,dal,B,['T2++'],llwyddo,llwyddo,B,"['X9.2+', 'N4']"
1105,dal,dal,B,['T2++'],tueddu,tueddu,B,['Z99']
1106,dal,dal,B,['T2++'],gallu,gallu,E,['X9.1+']
1107,dal,dal,B,['T2++'],nes,agos,Ans,['N3.3--']
1108,dal,dal,B,['T2++'],gwn,gwybod,B,"['X2.2+', 'S3.2/B1%']"
1109,dal,dal,B,['T2++'],dueddol,tueddol,Ans,['A2.2/E2++']
1112,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']"
1114,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywad,clywad,unk,['Z99']
1115,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",gwrando,gwrando,B,['X3.2']
1116,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",glywad,glywad,unk,['Z99']
1119,clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
1134,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",ddigwyddod,ddigwyddod,unk,['Z99']
1137,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",digwyd,digwyd,unk,['Z99']
1144,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",ddigwyddod,ddigwyddod,unk,['Z99']
1147,digwydd,digwydd,B,"['A2.1+', 'A3+', 'X7-']",digwyd,digwyd,unk,['Z99']
1152,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",llunio,llunio,B,['A1.1.1']
1153,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",darparu,darparu,B,"['A9-', 'S6+']"
1154,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",adeiladu,adeiladu,B,"['H1', 'A1.1.1', 'A5.1+/A2.1', 'N3.2+/A2.1']"
1155,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",cynhyrchu,cynhyrchu,B,"['A2.2', 'A1.1.1', 'A10+', 'K4', 'K3', 'Q4.3', 'F4']"
1156,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",crewyr,crewyr,unk,['Z99']
1157,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",gosod,gosod,B,"['M2', 'X2.2+', 'I3.1', 'Q2.2']"
1158,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",cydadeiladu,cydadeiladu,unk,['Z99']
1159,creu,creu,B,"['A1.1.1', 'A2.2', 'E1']",datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']"
1160,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiau,newidiau,unk,['Z99']
1161,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidion,newid | newid,B | B,"['A2.1+', 'I1', 'B5']"
1162,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiadau,newidiad,E,"['A2.1+', 'I1', 'B5']"
1163,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidia,newid | newid,B | B,"['A2.1+', 'I1', 'B5']"
1164,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiad,newidiad,E,"['A2.1+', 'I1', 'B5']"
1166,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidadau,newidadau,unk,['Z99']
1168,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiol,newidiol,Ans,"['A6.3+', 'N2']"
1170,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiau,newidiau,unk,['Z99']
1171,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidion,newid | newid,B | B,"['A2.1+', 'I1', 'B5']"
1172,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiadau,newidiad,E,"['A2.1+', 'I1', 'B5']"
1173,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidia,newid | newid,B | B,"['A2.1+', 'I1', 'B5']"
1174,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiad,newidiad,E,"['A2.1+', 'I1', 'B5']"
1176,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidadau,newidadau,unk,['Z99']
1178,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidiol,newidiol,Ans,"['A6.3+', 'N2']"
1183,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",madael,madael,unk,['Z99']
1184,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",gadaw,gadaw,unk,['Z99']
1185,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",ymadael,ymadael,B,['M1']
1187,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",gadal,gadal,unk,['Z99']
1188,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",gadel,gadel,unk,['Z99']
1193,cadw,cadw,B,"['A9+', 'N6+', 'T2++', 'A1.7+', 'A2.2', 'F4', 'S8+', 'H4']",cadwa,cadw | cadw,B | B,"['A9+', 'N6+', 'T2++', 'A1.7+', 'A2.2', 'F4', 'S8+', 'H4']"
1198,cadw,cadw,B,"['A9+', 'N6+', 'T2++', 'A1.7+', 'A2.2', 'F4', 'S8+', 'H4']",gwarchod,gwarchod,B,"['S8+/A15+', 'A10-']"
1206,dangos,dangos,B,"['A10+', 'S1.1.1']",ddangoson,dangos | dangos,B | B,['Z99']
1208,dangos,dangos,B,"['A10+', 'S1.1.1']",arddangos,arddangos,B,"['G1.2', 'A10+']"
1209,dangos,dangos,B,"['A10+', 'S1.1.1']",pwysleisio,pwysleisio,B,['A11.1+']
1212,cynnal,cynnal,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']",trefnu,trefnu,B,"['S7.1+', 'A1.1.1']"
1217,cynnal,cynnal,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']",ymgynnal,ymgynnal,unk,['Z99']
1219,cynnal,cynnal,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']",cynnaliaeth,cynnaliaeth,unk,['Z99']
1222,credu,credu,B,"['X2.1', 'S9%']",cred,cred,E,"['X2.1', 'S9%']"
1224,credu,credu,B,"['X2.1', 'S9%']",amau,amau,E,"['X2.1/A5.1-', 'A7', 'N5---']"
1225,credu,credu,B,"['X2.1', 'S9%']",argyhoeddedig,argyhoeddedig,unk,['Z99']
1226,credu,credu,B,"['X2.1', 'S9%']",siwr,siwr,Ans,['Z4']
1227,credu,credu,B,"['X2.1', 'S9%']",teimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
1228,credu,credu,B,"['X2.1', 'S9%']",sylweddoli,sylweddoli,B,"['X2.5+', 'X9.2+']"
1229,credu,credu,B,"['X2.1', 'S9%']",tybio,tybio,B,"['X2.1', 'X7+']"
1230,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",sgil,sgil,E,['Z99']
1234,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",dilynnol,dilynnol,unk,['Z99']
1235,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",ddilynnodd,ddilynnodd,unk,['Z99']
1236,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",ystod,ystod,E,"['A1.8+', 'T1.3', 'N3.3', 'N3.7']"
1238,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",ddiweddarach,diweddar,Ans,['T3-']
1241,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynio,derbynio,B,"['A9+', 'S5+']"
1242,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynia,derbynio | derbyn | derbyn | derbynio,B | B | B | B,"['A9+', 'S5+']"
1243,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbynio,derbynio,B,"['A9+', 'S5+']"
1244,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbyniant,derbynio,B,"['A9+', 'S5+']"
1245,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynai,derbynai,unk,['Z99']
1246,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbynion,derbyn | derbynio | derbynio | derbyn,B | B | B | B,['Z99']
1248,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbyniodd,derbynio,B,"['A9+', 'S5+']"
1249,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",dderbyniant,derbynio,B,"['A9+', 'S5+']"
1250,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",eisio,eisio,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']"
1252,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",angen,angen,E,['S6+']
1253,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",wedi,wedi,U,['Z5']
1254,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",dymuno,dymuno,B,['Z99']
1255,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",bwriadu,bwriadu,B,['X7+']
1256,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",eisie,eisie,unk,['Z99']
1258,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
1259,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",ishe,ishe,unk,['Z99']
1262,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimlon,teimlo | teimlo,B | B,"['X2.1', 'E1', 'X3']"
1263,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",deimlon,teimlo | teimlo,B | B,['Z99']
1265,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimla,teimlo | teimlo,B | B,"['X2.1', 'E1', 'X3']"
1266,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",timlo,timlo,unk,['Z99']
1268,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimloâeur,teimloâeur,unk,['Z99']
1272,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynny,tynny,unk,['Z99']
1278,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",hoelio,hoelio,B,['A1.1.1']
1279,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",cyfeirio,cyfeirio,B,"['M6', 'Q2.2', 'S7.1+', 'K4']"
1280,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",droi,troi | troi,B | B,['Z99']
1282,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
1283,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
1284,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']"
1285,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",taflu,taflu,B,"['M2', 'A2.2', 'Q2.2', 'A1.1.1', 'X2.5-']"
1287,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",cefnau,cefn,E,"['S8+', 'K5.1/I1', 'M1', 'M6']"
1289,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",uuchio,uuchio,unk,['Z99']
1290,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraed,cyrraed,unk,['Z99']
1291,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraeddodd,cyrraeddodd,unk,['Z99']
1295,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrradd,cyrradd,unk,['Z99']
1296,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrhaeddod,cyrhaeddod,unk,['Z99']
1297,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",gyrraed,gyrraed,unk,['Z99']
1298,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",gyraedd,gyraedd,unk,['Z99']
1299,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",nghyrraedd,cyrraedd | cyrraedd | cyrraedd | cyrraedd,B | B | B | B,['Z99']
1303,cyhoeddi,cyhoeddi,B,['Q4'],cyhoedda,cyhoeddi | cyhoeddi,B | B,['Q4']
1305,cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddoedd,cyhoeddoedd,unk,['Z99']
1307,cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddedig,cyhoeddedig,Ans,['Q4']
1308,cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddu,cyhoeddu,unk,['Z99']
1309,cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddiad,cyhoeddiad,E,['Q4']
1312,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",trio,trio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']"
1314,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",bwriadu,bwriadu,B,['X7+']
1315,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",gallu,gallu,E,['X9.1+']
1316,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",gorfod,gorfod,B,['Z99']
1317,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",ceisiwyr,ceisiwyr,unk,['Z99']
1318,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",medru,medru,B,['Z99']
1319,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",fwriadu,bwriadu,B,['X7+']
1321,dechrau,dechrau,B,['T2+'],cychwyn,cychwyn,B,['E3-']
1322,dechrau,dechrau,E,['T2+'],gychwyn,cychwyn,B,['E3-']
1324,dechrau,dechrau,E,['T2+'],gorffen,gorffen,B,"['T2-', 'Q1.2']"
1326,dechrau,dechrau,E,['T2+'],dechre,dechre,unk,['Z99']
1327,dechrau,dechrau,B,['T2+'],dechre,dechre,unk,['Z99']
1328,dechrau,dechrau,E,['T2+'],dechrauodd,dechrauodd,unk,['Z99']
1329,dechrau,dechrau,B,['T2+'],diwedd,diwedd,E,['T2-']
1331,dechrau,dechrau,B,['T2+'],cychwyn,cychwyn,B,['E3-']
1332,dechrau,dechrau,E,['T2+'],gychwyn,cychwyn,B,['E3-']
1334,dechrau,dechrau,E,['T2+'],gorffen,gorffen,B,"['T2-', 'Q1.2']"
1336,dechrau,dechrau,E,['T2+'],dechre,dechre,unk,['Z99']
1337,dechrau,dechrau,B,['T2+'],dechre,dechre,unk,['Z99']
1338,dechrau,dechrau,E,['T2+'],dechrauodd,dechrauodd,unk,['Z99']
1339,dechrau,dechrau,B,['T2+'],diwedd,diwedd,E,['T2-']
1342,chwilio,chwilio,B,['X2.4'],chwilia,chwilio | chwilio,B | B,['X2.4']
1345,chwilio,chwilio,B,['X2.4'],metachwilio,metachwilio,unk,['Z99']
1346,chwilio,chwilio,B,['X2.4'],rhagchwilio,rhagchwilio,B,['Z99']
1348,chwilio,chwilio,B,['X2.4'],chwil,chwil,Ans,['Z99']
1349,chwilio,chwilio,B,['X2.4'],chwiliadau,chwiliad,E,['X2.4']
1350,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwyn,cyflwyn,unk,['Z99']
1353,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",gyflwynon,cyflwyno | cyflwyno,B | B,['Z99']
1354,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwynedig,cyflwynedig,unk,['Z99']
1355,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",llunio,llunio,B,['A1.1.1']
1359,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cydgyflwyno,cydgyflwyno,unk,['Z99']
1362,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysyllt,cysyllt,unk,['Z99']
1366,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",ailgysylltu,ailgysylltu,B,['Z99']
1368,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysylltwyr,cysylltwyr,unk,['Z99']
1370,helpu,helpu,B,['S8+'],cynorthwyo,cynorthwyo,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
1371,helpu,helpu,B,['S8+'],gynorthwyo,cynorthwyo,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
1373,helpu,helpu,B,['S8+'],galluogi,galluogi,B,['S8+']
1374,helpu,helpu,B,['S8+'],nghynorthwyo,cynorthwyo,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
1375,helpu,helpu,B,['S8+'],annog,annog,B,['Q2.2']
1376,helpu,helpu,B,['S8+'],chynorthwyo,cynorthwyo,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
1377,helpu,helpu,B,['S8+'],gynnorthwyo,gynnorthwyo,unk,['Z99']
1378,helpu,helpu,B,['S8+'],llwyddo,llwyddo,B,"['X9.2+', 'N4']"
1379,helpu,helpu,B,['S8+'],cynnorthwyo,cynnorthwyo,unk,['Z99']
1381,sicrhau,sicrhau,B,['A7+'],sichrau,sichrau,unk,['Z99']
1382,sicrhau,sicrhau,B,['A7+'],sicrha,sicrhau | sicrhau,B | B,['A7+']
1384,sicrhau,sicrhau,B,['A7+'],sicrhad,sicrhad,unk,['Z99']
1385,sicrhau,sicrhau,B,['A7+'],gwarantu,gwarantu,B,['A7+/Q2.2']
1386,sicrhau,sicrhau,B,['A7+'],ddarparu,darparu,B,"['A9-', 'S6+']"
1387,sicrhau,sicrhau,B,['A7+'],fynnu,mynnu,B,['S7.1+/Q2.2']
1389,sicrhau,sicrhau,B,['A7+'],hanfodol,hanfodol,Ans,"['S6+', 'A4.2+']"
1390,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",ddychwelyd,dychwelyd,B,"['M1', 'A9-', 'N6']"
1391,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",dychwelyd,dychwelyd,B,"['M1', 'A9-', 'N6']"
1392,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symyd,symyd,unk,['Z99']
1394,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symuda,symud | symud,B | B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']"
1395,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
1398,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",camu,camu,B,"['M1', 'S1.1.3+']"
1399,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",adleoli,adleoli,B,['M6/A2.1+']
1400,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinedig,meithrinedig,unk,['Z99']
1402,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithriniad,meithriniad,unk,['Z99']
1403,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",mudiadmeithrin,mudiadmeithrin,unk,['Z99']
1405,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meith,meith,unk,['Z99']
1406,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",mudiad,mudiad,E,"['S5+c', 'S7.1+']"
1407,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",cylch,cylch,E,['M1']
1408,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinlluniau,meithrinlluniau,unk,['Z99']
1411,hoffi,hoffi,B,['E2+'],licio,licio,B,['E2+']
1413,hoffi,hoffi,B,['E2+'],ymhoffi,ymhoffi,unk,['Z99']
1414,hoffi,hoffi,B,['E2+'],ads,ads,unk,['Z99']
1415,hoffi,hoffi,B,['E2+'],dymuno,dymuno,B,['Z99']
1416,hoffi,hoffi,B,['E2+'],dwli,dwli,Ans,"['S1.2.6-', 'X9.1-']"
1417,hoffi,hoffi,B,['E2+'],caru,caru,B,['E2+']
1418,hoffi,hoffi,B,['E2+'],gwerthfawrogi,gwerthfawrogi,B,"['E2+', 'X2.5+', 'S1.1.1', 'I1.1++']"
1419,hoffi,hoffi,B,['E2+'],fodlon,bodlon,Ans,['E4.2+']
1422,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",patblygu,patblygu,unk,['Z99']
1423,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblyguâ,datblyguâ,unk,['Z99']
1424,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",ddatblyguâ,ddatblyguâ,unk,['Z99']
1425,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygus,datblygus,unk,['Z99']
1426,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",ddatblyg,ddatblyg,unk,['Z99']
1427,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygiad,datblygiad,E,"['A2.1+', 'A5.1+/A2.1', 'H1']"
1430,teipio,teipio,B,['Q1.2'],gwelwch,gweld | gweld | gwelwi | gwelwi,B | B | B | B,['O4.3/A2.1']
1431,teipio,teipio,B,['Q1.2'],meddyliwch,meddwl | meddwl,B | B,['X2.1']
1432,teipio,teipio,B,['Q1.2'],genoteipio,genoteipio,unk,['Z99']
1433,teipio,teipio,B,['Q1.2'],teipiau,teip,E,['Q1.2']
1434,teipio,teipio,B,['Q1.2'],feddyliwch,meddwl,B,['X2.1']
1436,teipio,teipio,B,['Q1.2'],teipiadur,teipiadur,E,['Q1.2/O2']
1437,teipio,teipio,B,['Q1.2'],meddyliwyd,meddwl,B,['X2.1']
1438,teipio,teipio,B,['Q1.2'],teipiwch,teipio | teipio,B | B,['Q1.2']
1442,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",ypsetio,ypsetio,B,['Z99']
1443,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",brathu,brathu,B,"['B1', 'A12-']"
1444,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",mygwth,bygwth,E,"['E3-/Q2.2', 'A15-', 'X2.6+/O4.2-', 'A7+']"
1445,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",anafu,anafu,B,"['B2-', 'A1.1.1', 'E4.1-']"
1446,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",blino,blino,B,"['B1', 'B2-', 'X5.2-']"
1447,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",slapio,slapio,unk,['Z99']
1448,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",chrio,crio,B,"['E4.1-', 'Q2.2']"
1449,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",uuchio,uuchio,unk,['Z99']
1451,crynhoi,crynhoi,B,['Q2.2'],grynhoi,crynhoi | crynhoi,B | B,['Z99']
1453,crynhoi,crynhoi,B,['Q2.2'],crynhoaf,crynhoaf,unk,['Z99']
1455,crynhoi,crynhoi,B,['Q2.2'],dadansoddi,dadansoddi,B,"['X2.4', 'Y1']"
1456,crynhoi,crynhoi,B,['Q2.2'],amlinellu,amlinellu,B,"['Q2.1', 'O4.4']"
1458,crynhoi,crynhoi,B,['Q2.2'],disgrifio,disgrifio,B,['Q2.2']
1459,crynhoi,crynhoi,B,['Q2.2'],crisialu,crisialu,B,['Z99']
