,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
1450,crynhoi,crynhoi,B,['Q2.2'],crynho,crynhoi | crynhoi,B | B,['Q2.2']
1452,crynhoi,crynhoi,B,['Q2.2'],cydgrynhoi,cydgrynhoi,B,['Z99']
1453,crynhoi,crynhoi,B,['Q2.2'],ymgrynhoi,ymgrynhoi,unk,['Z99']
1455,crynhoi,crynhoi,B,['Q2.2'],crynhodiad,crynhodiad,unk,['Z99']
1456,crynhoi,crynhoi,B,['Q2.2'],crynhoad,crynhoad,unk,['Z99']
1457,crynhoi,crynhoi,B,['Q2.2'],ailgrynhoi,ailgrynhoi,B,['Z99']
1459,crynhoi,crynhoi,B,['Q2.2'],crynhöadau,crynhöadau,unk,['Z99']
1460,gwahodd,gwahodd,B,['Q2.2'],gwahodda,gwahodd | gwahodd,B | B,['Q2.2']
1464,gwahodd,gwahodd,B,['Q2.2'],gwahoddiad,gwahoddiad,E,['Q2.2']
1468,gwahodd,gwahodd,B,['Q2.2'],gwahoddedigion,gwahoddedig,E,['S2mf']
1469,gwahodd,gwahodd,B,['Q2.2'],gwahoddiadau,gwahoddiad,E,['Q2.2']
1472,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidiad,cyfnewidiad,unk,['Z99']
1474,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidiadau,cyfnewidiadau,unk,['Z99']
1475,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidydd,cyfnewidydd,unk,['Z99']
1476,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidiog,cyfnewidiog,unk,['Z99']
1477,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",rhangyfnewid,rhangyfnewid,unk,['Z99']
1479,cyfnewid,cyfnewid,B,"['A9/S1.1.2+', 'A2.1+']",cyfnewidfeydd,cyfnewidfa,E,"['A9/S1.1.2+', 'A2.1+']"
1481,anadlu,anadlu,B,['B1'],mewnanadlu,mewnanadlu,unk,['Z99']
1482,anadlu,anadlu,B,['B1'],anadlwr,anadlwr,unk,['Z99']
1483,anadlu,anadlu,B,['B1'],fewnanadlu,fewnanadlu,unk,['Z99']
1485,anadlu,anadlu,B,['B1'],goranadlu,goranadlu,unk,['Z99']
1486,anadlu,anadlu,B,['B1'],anadlol,anadlol,unk,['Z99']
1487,anadlu,anadlu,B,['B1'],allanadlu,allanadlu,B,['B1']
1488,anadlu,anadlu,B,['B1'],ôlanadlu,ôlanadlu,unk,['Z99']
1489,anadlu,anadlu,B,['B1'],tananadlu,tananadlu,unk,['Z99']
1492,llefaru,llefaru,B,['Q2.1'],llefara,llefaru | llefaru,B | B,['Q2.1']
1498,llefaru,llefaru,B,['Q2.1'],llefarwch,llefaru | llefaru,B | B,['Q2.1']
1500,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",gorchwythu,gorchwythu,unk,['Z99']
1501,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",enchwythu,enchwythu,B,"['N3.4+', 'N3.2+/A2.1+', 'I1.3+/A2.1']"
1503,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",chwythwr,chwythwr,unk,['Z99']
1504,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",gorchwythu,gorchwythu,unk,['Z99']
1506,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",chwyt,chwyt,unk,['Z99']
1508,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",chwyth,chwyth,unk,['Z99']
1509,chwythu,chwythu,B,"['A1.1.1', 'X9.2-', 'B1', 'W4', 'I1.2', 'A1.5.1/N5.1+', 'E5-', 'O3', 'A2.1+']",chwythbren,chwythbren,unk,['Z99']
1511,tybio,tybio,B,"['X2.1', 'X7+']",kamurigo,kamurigo,unk,['Z99']
1512,tybio,tybio,B,"['X2.1', 'X7+']",tybieid,tybieid,unk,['Z99']
1513,tybio,tybio,B,"['X2.1', 'X7+']",tybiodd,tybied,B,"['X2.1', 'X7+']"
1514,tybio,tybio,B,"['X2.1', 'X7+']",tybin,tybin,unk,['Z99']
1518,tybio,tybio,B,"['X2.1', 'X7+']",kamuri,kamuri,unk,['Z99']
1520,mesur,mesur,E,['N3.1'],mesurir,mesuro,B,['N3.1']
1521,mesur,mesur,B,['N3.1'],rhiffedd,rhiffedd,unk,['Z99']
1522,mesur,mesur,E,['N3.1'],mesuriad,mesuriad,E,['N3.1']
1523,mesur,mesur,B,['N3.1'],mesuro,mesuro,B,['N3.1']
1524,mesur,mesur,E,['N3.1'],218m,218m,unk,['Z99']
1525,mesur,mesur,B,['N3.1'],13m,13m,unk,['Z99']
1526,mesur,mesur,E,['N3.1'],hugai,hugai,unk,['Z99']
1527,mesur,mesur,B,['N3.1'],mesureg,mesureg,unk,['Z99']
1528,mesur,mesur,E,['N3.1'],chymesur,cymesur,Ans,['A6.1+']
1529,mesur,mesur,B,['N3.1'],mesuriadau,mesuriad,E,['N3.1']
1530,mesur,mesur,E,['N3.1'],mesurir,mesuro,B,['N3.1']
1531,mesur,mesur,B,['N3.1'],rhiffedd,rhiffedd,unk,['Z99']
1532,mesur,mesur,E,['N3.1'],mesuriad,mesuriad,E,['N3.1']
1533,mesur,mesur,B,['N3.1'],mesuro,mesuro,B,['N3.1']
1534,mesur,mesur,E,['N3.1'],218m,218m,unk,['Z99']
1535,mesur,mesur,B,['N3.1'],13m,13m,unk,['Z99']
1536,mesur,mesur,E,['N3.1'],hugai,hugai,unk,['Z99']
1537,mesur,mesur,B,['N3.1'],mesureg,mesureg,unk,['Z99']
1538,mesur,mesur,E,['N3.1'],chymesur,cymesur,Ans,['A6.1+']
1539,mesur,mesur | mesur,E | B,['N3.1'],mesuriadau,mesuriad,E,['N3.1']
1520,mesur,mesur,E,['N3.1'],mesurir,mesuro,B,['N3.1']
1521,mesur,mesur,B,['N3.1'],rhiffedd,rhiffedd,unk,['Z99']
1522,mesur,mesur,E,['N3.1'],mesuriad,mesuriad,E,['N3.1']
1523,mesur,mesur,B,['N3.1'],mesuro,mesuro,B,['N3.1']
1524,mesur,mesur,E,['N3.1'],218m,218m,unk,['Z99']
1525,mesur,mesur,B,['N3.1'],13m,13m,unk,['Z99']
1526,mesur,mesur,E,['N3.1'],hugai,hugai,unk,['Z99']
1527,mesur,mesur,B,['N3.1'],mesureg,mesureg,unk,['Z99']
1528,mesur,mesur,E,['N3.1'],chymesur,cymesur,Ans,['A6.1+']
1529,mesur,mesur,B,['N3.1'],mesuriadau,mesuriad,E,['N3.1']
1530,mesur,mesur,E,['N3.1'],mesurir,mesuro,B,['N3.1']
1531,mesur,mesur,B,['N3.1'],rhiffedd,rhiffedd,unk,['Z99']
1532,mesur,mesur,E,['N3.1'],mesuriad,mesuriad,E,['N3.1']
1533,mesur,mesur,B,['N3.1'],mesuro,mesuro,B,['N3.1']
1534,mesur,mesur,E,['N3.1'],218m,218m,unk,['Z99']
1535,mesur,mesur,B,['N3.1'],13m,13m,unk,['Z99']
1536,mesur,mesur,E,['N3.1'],hugai,hugai,unk,['Z99']
1537,mesur,mesur,B,['N3.1'],mesureg,mesureg,unk,['Z99']
1538,mesur,mesur,E,['N3.1'],chymesur,cymesur,Ans,['A6.1+']
1539,mesur,mesur | mesur,E | B,['N3.1'],mesuriadau,mesuriad,E,['N3.1']
1541,dynodi,dynodi,B,['Q1.1'],dynodiad,dynodiad,E,['Z99']
1544,dynodi,dynodi,B,['Q1.1'],dynodiadau,dynodiad,E,['Z99']
1546,dynodi,dynodi,B,['Q1.1'],Dynodi,dynodi | dynodi,B | B,['Q1.1']
1549,dynodi,dynodi,B,['Q1.1'],dynoda,dynodi | dynodi,B | B,['Q1.1']
1550,llywio,llywio,B,"['M2', 'A2.2']",llywioi,llywioi,unk,['Z99']
1551,llywio,llywio,B,"['M2', 'A2.2']",llywioffrâ,llywioffrâ,unk,['Z99']
1552,llywio,llywio,B,"['M2', 'A2.2']",barllywio,barllywio,unk,['Z99']
1553,llywio,llywio,B,"['M2', 'A2.2']",llywioehang,llywioehang,unk,['Z99']
1555,llywio,llywio,B,"['M2', 'A2.2']",llywioffrâm,llywioffrâm,unk,['Z99']
1556,llywio,llywio,B,"['M2', 'A2.2']",llywiopenny,llywiopenny,unk,['Z99']
1557,llywio,llywio,B,"['M2', 'A2.2']",GPSlywio,GPSlywio,E,['Z99']
1558,llywio,llywio,B,"['M2', 'A2.2']",llywiwr,llywiwr,E,"['M6/S2mf', 'M4/S2mf']"
1559,llywio,llywio,B,"['M2', 'A2.2']",Arlywio,Arlywio,E,['Z99']
1563,cwestiynu,cwestiynu,B,['Q2.2'],cwestiynnu,cwestiynnu,unk,['Z99']
1564,cwestiynu,cwestiynu,B,['Q2.2'],hunangwestiynu,hunangwestiynu,unk,['Z99']
1565,cwestiynu,cwestiynu,B,['Q2.2'],cwestiynnau,cwestiynnau,unk,['Z99']
1566,cwestiynu,cwestiynu,B,['Q2.2'],cwestiynnai,cwestiynnai,unk,['Z99']
1567,cwestiynu,cwestiynu,B,['Q2.2'],gwestiynnu,gwestiynnu,unk,['Z99']
1573,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",cyfiawnhâd,cyfiawnhâd,unk,['Z99']
1574,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",cyfiawnhad,cyfiawnhad,E,"['G2.2+', 'A2.2', 'O4.1']"
1576,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",cyfiawnháu,cyfiawnháu,unk,['Z99']
1577,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",cyfiawnOnd,cyfiawnOnd,unk,['Z99']
1578,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",Cyfiawnha,cyfiawnhau | cyfiawnhau,B | B,"['G2.2+', 'A2.2', 'O4.1']"
1579,cyfiawnhau,cyfiawnhau,B,"['G2.2+', 'A2.2', 'O4.1']",gyfiawnhad,cyfiawnhad,E,"['G2.2+', 'A2.2', 'O4.1']"
1580,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",cosicrafu,cosicrafu,unk,['Z99']
1581,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",Biopsi,Biopsi,E,['Z99']
1582,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",crafnc,crafnc,unk,['Z99']
1587,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",crafwch,crafu | crafu,B | B,"['B2-', 'A1.1.1', 'A1.1.2']"
1588,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",crafllyd,crafllyd,unk,['Z99']
1589,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",fiopsi,fiopsi,unk,['Z99']
1590,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",cosicrafu,cosicrafu,unk,['Z99']
1591,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",Biopsi,Biopsi,E,['Z99']
1592,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",crafnc,crafnc,unk,['Z99']
1597,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",crafwch,crafu | crafu,B | B,"['B2-', 'A1.1.1', 'A1.1.2']"
1598,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",crafllyd,crafllyd,unk,['Z99']
1599,crafu,crafu,B,"['B2-', 'A1.1.1', 'A1.1.2']",fiopsi,fiopsi,unk,['Z99']
1600,recriwtio,recriwtio,B,['I3.1/A9+'],recriwt,recriwt,unk,['Z99']
1601,recriwtio,recriwtio,B,['I3.1/A9+'],ricriwtio,ricriwtio,unk,['Z99']
1603,recriwtio,recriwtio,B,['I3.1/A9+'],Recriwti,Recriwti,E,['Z99']
1604,recriwtio,recriwtio,B,['I3.1/A9+'],recriwtiaid,recriwtiaid,unk,['Z99']
1605,recriwtio,recriwtio,B,['I3.1/A9+'],recriwtiwyd,recriwtiwyd,unk,['Z99']
1606,recriwtio,recriwtio,B,['I3.1/A9+'],RecriwtioHeliwr,RecriwtioHeliwr,E,['Z99']
1607,recriwtio,recriwtio,B,['I3.1/A9+'],Recriwtiodd,Recriwtiodd,E,['Z99']
1608,recriwtio,recriwtio,B,['I3.1/A9+'],Ricriwtiodd,Ricriwtiodd,E,['Z99']
1609,recriwtio,recriwtio,B,['I3.1/A9+'],Recriwtiwyd,Recriwtiwyd,E,['Z99']
1611,dinistrio,dinistrio,B,['A1.1.2'],ledddinistrio,ledddinistrio,unk,['Z99']
1615,dinistrio,dinistrio,B,['A1.1.2'],dinistria,dinistrio | dinistrio,B | B,['A1.1.2']
1616,dinistrio,dinistrio,B,['A1.1.2'],dinistriad,dinistriad,unk,['Z99']
1617,dinistrio,dinistrio,B,['A1.1.2'],drinistrio,drinistrio,unk,['Z99']
1618,dinistrio,dinistrio,B,['A1.1.2'],dinistriwr,dinistriwr,unk,['Z99']
1619,dinistrio,dinistrio,B,['A1.1.2'],dinistrywd,dinistrywd,unk,['Z99']
1620,llusgo,llusgo,B,"['M2', 'T1.3']",llusgol,llusgol,unk,['Z99']
1622,llusgo,llusgo,B,"['M2', 'T1.3']",llusgol,llusgol,unk,['Z99']
1623,llusgo,llusgo,B,"['M2', 'T1.3']",ffrâmllusgo,ffrâmllusgo,unk,['Z99']
1625,llusgo,llusgo,B,"['M2', 'T1.3']",lusgol,lusgol,unk,['Z99']
1627,llusgo,llusgo,B,"['M2', 'T1.3']",llusgludo,llusgludo,unk,['Z99']
1628,llusgo,llusgo,B,"['M2', 'T1.3']",llusco,llusco,unk,['Z99']
1629,llusgo,llusgo,B,"['M2', 'T1.3']",ymlusgo,ymlusgo,B,"['M1', 'N3.8-', 'S7.1-']"
1630,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",Amlyncu,Amlyncu,E,['Z99']
1631,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",draflyncu,traflyncu,B,['F1']
1633,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",amlyncu,amlyncu,unk,['Z99']
1634,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",traflyncu,traflyncu,B,['F1']
1635,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",boue,boue,unk,['Z99']
1636,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",thraflyncu,traflyncu,B,['F1']
1637,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",Gobou,Gobou,E,['Z99']
1639,llyncu,llyncu,B,"['B1', 'X2.1/A7+', 'A10-/E1']",gober,gober,unk,['Z99']
1640,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",srasio,srasio,unk,['Z99']
1641,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",crasio,crasio,unk,['Z99']
1642,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",harasio,harasio,unk,['Z99']
1645,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",Agnolutto,Agnolutto,E,['Z99']
1646,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",Gyrwyr,gyrrwr,E,"['M3/S2mf', 'O2']"
1647,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",Bricherasio,Bricherasio,E,['Z99']
1648,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",rasiwr,rasiwr,unk,['Z99']
1649,rasio,rasio,B,"['S7.3+', 'M1/N3.8+']",Stabio,stabio,B,['Z99']
1653,craffu,craffu,B,"['A9+', 'X2.5+']",raffu,rhaffu,B,['A1.7+']
1655,craffu,craffu,B,"['A9+', 'X2.5+']",praffu,praffu,unk,['Z99']
1657,craffu,craffu,B,"['A9+', 'X2.5+']",argfraffu,argfraffu,unk,['Z99']
1658,craffu,craffu,B,"['A9+', 'X2.5+']",craffach,craffach,unk,['Z99']
1659,craffu,craffu,B,"['A9+', 'X2.5+']",agraffu,agraffu,unk,['Z99']
1660,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",cynilion,cynilion,unk,['Z99']
1664,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",cynilwyr,cynilwyr,unk,['Z99']
1665,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",didreth,didreth,unk,['Z99']
1666,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",ddidreth,ddidreth,unk,['Z99']
1667,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",morgais,morgais,E,['I1.2/H1']
1668,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",difidend,difidend,unk,['Z99']
1669,cynilo,cynilo,B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']",llog,llog,E,['X5.2+']
1671,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",21cm,21cm,unk,['Z99']
1672,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",gildio,gildio,unk,['Z99']
1673,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",ddiildio,ddiildio,unk,['Z99']
1674,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",ildiad,ildiad,unk,['Z99']
1677,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",diildio,diildio,unk,['Z99']
1678,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",fforffedu,fforffedu,B,['A9-']
1679,ildio,ildio,B,"['S7.1-', 'A2.1+', 'A1.1.1', 'A9-']",morál,morál,unk,['Z99']
1680,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",mennu,bennu,B,['Z99']
1681,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",ddibennu,dibennu,B,"['X6+', 'T2-']"
1682,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",dibennu,dibennu,B,"['X6+', 'T2-']"
1685,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",nennu,nennu,unk,['Z99']
1686,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",gamacennu,camacennu,B,['Z99']
1687,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",Ailbennu,Ailbennu,E,['Z99']
1688,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",Camacennu,camacennu,B,['Z99']
1689,pennu,pennu,B,"['A2.2', 'A7+', 'X6+']",ailbennu,ailbennu,unk,['Z99']
1690,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Póvoa,Póvoa,E,['Z99']
1691,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Lídia,Lídia,E,['Z99']
1693,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Mãe,Mãe,E,['Z99']
1694,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Baixada,Baixada,E,['Z99']
1695,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Várzea,Várzea,E,['Z99']
1696,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",TecosMacaé,TecosMacaé,E,['Z99']
1697,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",vardır,vardır,unk,['Z99']
1698,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Ah,ah,Ebych,['Z4']
1699,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",honzu,honzu,unk,['Z99']
1700,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Póvoa,Póvoa,E,['Z99']
1701,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Lídia,Lídia,E,['Z99']
1703,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Mãe,Mãe,E,['Z99']
1704,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Baixada,Baixada,E,['Z99']
1705,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Várzea,Várzea,E,['Z99']
1706,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",TecosMacaé,TecosMacaé,E,['Z99']
1707,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",vardır,vardır,unk,['Z99']
1708,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",Ah,ah,Ebych,['Z4']
1709,da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']",honzu,honzu,unk,['Z99']
1710,mawr,mawr,Ans,['N3.2+'],corstir,corstir,unk,['Z99']
1711,mawr,mawr,Ans,['N3.2+'],bach,bach,Ans,['N3.2-']
1712,mawr,mawr,Ans,['N3.2+'],melampitaid,melampitaid,unk,['Z99']
1715,mawr,mawr,Ans,['N3.2+'],mawrYn,mawrYn,unk,['Z99']
1716,mawr,mawr,Ans,['N3.2+'],melampita,melampita,unk,['Z99']
1717,mawr,mawr,Ans,['N3.2+'],sylweddol,sylweddol,Ans,"['N3.2+', 'O4.1%']"
1718,mawr,mawr,Ans,['N3.2+'],bychan,bychan,Ans,['N3.2-']
1719,mawr,mawr,Ans,['N3.2+'],megis,megis,Cys,['Z5']
1720,arall,arall,Ans,['A6.1-/Z8'],sawl,sawl,Ans,['N5']
1721,arall,arall,Ans,['A6.1-/Z8'],unrhyw,unrhyw,Ans,['A13.3']
1722,arall,arall,Ans,['A6.1-/Z8'],BaltoFfinnaid,BaltoFfinnaid,E,['Z99']
1723,arall,arall,Ans,['A6.1-/Z8'],yma,yma,Adf,"['M6', 'T1.1.2', 'T1.2']"
1724,arall,arall,Ans,['A6.1-/Z8'],Nafach,Nafach,E,['Z99']
1725,arall,arall,Ans,['A6.1-/Z8'],Ffinnaid,Ffinnaid,E,['Z99']
1726,arall,arall,Ans,['A6.1-/Z8'],cyflynol,cyflynol,unk,['Z99']
1727,arall,arall,Ans,['A6.1-/Z8'],enwarall,enwarall,unk,['Z99']
1728,arall,arall,Ans,['A6.1-/Z8'],mewn,mewn,Ar,['Z5']
1729,arall,arall,Ans,['A6.1-/Z8'],llaw,llaw,E,['A9-']
1730,newydd,newydd,Ans,['T3-'],sbon,sbon,Adf,['A13.2']
1731,newydd,newydd,Ans,['T3-'],newyd,newyd,unk,['Z99']
1732,newydd,newydd,Ans,['T3-'],cyffrous,cyffrous,Ans,['X5.2+']
1733,newydd,newydd,Ans,['T3-'],sbond,sbond,unk,['Z99']
1734,newydd,newydd,Ans,['T3-'],newyddau,newyddau,unk,['Z99']
1735,newydd,newydd,Ans,['T3-'],newid,newid,B,"['A2.1+', 'I1', 'B5']"
1736,newydd,newydd,Ans,['T3-'],trydanllawn,trydanllawn,unk,['Z99']
1737,newydd,newydd,Ans,['T3-'],greu,creu,B,"['A1.1.1', 'A2.2', 'E1']"
1738,newydd,newydd,Ans,['T3-'],saffle,saffle,unk,['Z99']
1739,newydd,newydd,Ans,['T3-'],ailedrych,ailedrych,B,['Z99']
1740,bach,bach,Ans,['N3.2-'],Copor,Copor,E,['Z99']
1741,bach,bach,Ans,['N3.2-'],gwynreso,gwynreso,unk,['Z99']
1742,bach,bach,Ans,['N3.2-'],bochfryc,bochfryc,unk,['Z99']
1743,bach,bach,Ans,['N3.2-'],cornddu,cornddu,unk,['Z99']
1744,bach,bach,Ans,['N3.2-'],bochfrych,bochfrych,unk,['Z99']
1745,bach,bach,Ans,['N3.2-'],bac,pac,E,"['A1.1.1', 'N5+', 'A1.8+', 'B3']"
1746,bach,bach,Ans,['N3.2-'],mawr,mawr,Ans,['N3.2+']
1747,bach,bach,Ans,['N3.2-'],TapeTambour,TapeTambour,E,['Z99']
1748,bach,bach,Ans,['N3.2-'],melampitaid,melampitaid,unk,['Z99']
1749,bach,bach,Ans,['N3.2-'],ciscadî,ciscadî,unk,['Z99']
1750,agos,agos,Ans,['M1/N3.3-'],Tengrumwy,Tengrumwy,E,['Z99']
1751,agos,agos,Ans,['M1/N3.3-'],iawn,iawn,Adf,['A13.3']
1752,agos,agos,Ans,['M1/N3.3-'],ddieithriaid,dieithr,E,['X2.2-/S2mf']
1753,agos,agos,Ans,['M1/N3.3-'],perthyn,perthyn,B,"['A9+', 'A1.2+', 'S5+']"
1754,agos,agos,Ans,['M1/N3.3-'],dieithriaid,dieithr,E,['X2.2-/S2mf']
1755,agos,agos,Ans,['M1/N3.3-'],cysylltiad,cysylltiad,E,"['A2.2', 'S5+', 'M3', 'O3', 'A1.1.1']"
1756,agos,agos,Ans,['M1/N3.3-'],Komo,Komo,E,['Z99']
1757,agos,agos,Ans,['M1/N3.3-'],ddieithredig,ddieithredig,unk,['Z99']
1758,agos,agos,Ans,['M1/N3.3-'],ddieithrio,dieithrio,B,"['S5-', 'A10+']"
1759,agos,agos,Ans,['M1/N3.3-'],cyfeiriaidau,cyfeiriaidau,unk,['Z99']
1761,hen,hen,Ans,"['T3+', 'Z4']",newydd,newydd,Ans,['T3-']
1762,hen,hen,Ans,"['T3+', 'Z4']",fythynod,fythynod,unk,['Z99']
1763,hen,hen,Ans,"['T3+', 'Z4']",Sir,sir,E,['M7']
1764,hen,hen,Ans,"['T3+', 'Z4']",crudd,crudd,unk,['Z99']
1765,hen,hen,Ans,"['T3+', 'Z4']",Apelddorn,Apelddorn,E,['Z99']
1766,hen,hen,Ans,"['T3+', 'Z4']",Narikala,Narikala,E,['Z99']
1767,hen,hen,Ans,"['T3+', 'Z4']",Gaeau,cae,E,"['K5.1', 'A1.1.1']"
1768,hen,hen,Ans,"['T3+', 'Z4']",bwysigon,bwysigon,unk,['Z99']
1769,hen,hen,Ans,"['T3+', 'Z4']",chwareudy,chwareudy,unk,['Z99']
1770,cyntaf,un,Rhi,"['N4', 'P1@']",tro,tro,E,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']"
1773,cyntaf,un,Rhi,"['N4', 'P1@']",cyntafYn,cyntafYn,unk,['Z99']
1774,cyntaf,un,Rhi,"['N4', 'P1@']",erioed,erioed,Adf,['T1/Z6']
1775,cyntaf,un,Rhi,"['N4', 'P1@']",cyntafY,cyntafY,unk,['Z99']
1776,cyntaf,un,Rhi,"['N4', 'P1@']",oedd,bod,B,"['A3+', 'Z5']"
1777,cyntaf,un,Rhi,"['N4', 'P1@']",hwn,hwn,pron.demg,['A13.3']
1778,cyntaf,un,Rhi,"['N4', 'P1@']",olaf,olaf,Ans,"['T2++', 'T1.3']"
1782,gwahanol,gwahanol,Ans,['A6.1-'],gewahanol,gewahanol,unk,['Z99']
1783,gwahanol,gwahanol,Ans,['A6.1-'],fathau,bath,E,['H5/B4']
1784,gwahanol,gwahanol,Ans,['A6.1-'],nifer,nifer,E,['N5']
