Gair,lemma,tag,pymusas,synset,lemma,tag,pymusas_1
mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",myndo,myndo,unk,['Z99']
mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']"
mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",allan,allan,Adf,['S3.2']
mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']"
mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",grac,crac,E,"['E3-', 'W4']"
mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']",gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']"
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",ddod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']"
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",fod,bod,B,"['A3+', 'Z5']"
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",Çannakale,Çannakale,E,['Z99']
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",kale,kale,unk,['Z99']
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",Markale,Markale,E,['Z99']
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",ben,pen,E,"['S7.1+', 'K5.1', 'M1', 'N5', 'A2.1+', 'A11.1+', 'Q1.2', 'T1.1.3']"
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",kokale,kokale,unk,['Z99']
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",wedi,wedi,U,['Z5']
dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']",bod,bod,B,"['A3+', 'Z5']"
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",weld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']"
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",rhagweld,rhagweld,B,['X2.6+']
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",bod,bod,B,"['A3+', 'Z5']"
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",ymglywed,ymglywed,B,['X3']
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",gellir,gallu,B,['X9.1+']
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",mae,bod,B,"['A3+', 'Z5']"
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",Rosod,rhosyn,E,"['M1', 'N5+/A2.1', 'N3.2+/A2.1', 'S7.1+/A2.1']"
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",gorglywed,gorglywed,unk,['Z99']
gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
dweud,dweud,B,"['Q2.1', 'Z4%']",gnweud,gnweud,unk,['Z99']
dweud,dweud,B,"['Q2.1', 'Z4%']",ddweud,dweud,B,"['Q2.1', 'Z4%']"
dweud,dweud,B,"['Q2.1', 'Z4%']",nweud,dweud,B,"['Q2.1', 'Z4%']"
dweud,dweud,B,"['Q2.1', 'Z4%']",weud,dweud,B,"['Q2.1', 'Z4%']"
dweud,dweud,B,"['Q2.1', 'Z4%']",gweud,dweud,B,"['Q2.1', 'Z4%']"
dweud,dweud,B,"['Q2.1', 'Z4%']",bod,bod,B,"['A3+', 'Z5']"
dweud,dweud,B,"['Q2.1', 'Z4%']",wrthoch,wrth,Ar,['Z5']
dweud,dweud,B,"['Q2.1', 'Z4%']",wnweud,wnweud,unk,['Z99']
dweud,dweud,B,"['Q2.1', 'Z4%']",wrthom,wrth,Ar,['Z5']
dweud,dweud,B,"['Q2.1', 'Z4%']",wrtha,wrth,Ar,['Z5']
gallu,gallu,E,['X9.1+'],medru,medru,B,['Z99']
gallu,gallu,B,['X9.1+'],bod,bod,B,"['A3+', 'Z5']"
gallu,gallu,E,['X9.1+'],cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
gallu,gallu,B,['X9.1+'],wedi,wedi,U,['Z5']
gallu,gallu,E,['X9.1+'],gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
gallu,gallu,B,['X9.1+'],galluedd,galluedd,unk,['Z99']
gallu,gallu,E,['X9.1+'],fyddwch,bod,B,"['A3+', 'Z5']"
gallu,gallu,B,['X9.1+'],galluawg,galluawg,unk,['Z99']
gallu,gallu,E,['X9.1+'],gallugoi,gallugoi,unk,['Z99']
gallu,gallu,B,['X9.1+'],allu,gallu,B,['X9.1+']
gallu,gallu,E,['X9.1+'],medru,medru,B,['Z99']
gallu,gallu,B,['X9.1+'],bod,bod,B,"['A3+', 'Z5']"
gallu,gallu,E,['X9.1+'],cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
gallu,gallu,B,['X9.1+'],wedi,wedi,U,['Z5']
gallu,gallu,E,['X9.1+'],gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
gallu,gallu,B,['X9.1+'],galluedd,galluedd,unk,['Z99']
gallu,gallu,E,['X9.1+'],fyddwch,bod,B,"['A3+', 'Z5']"
gallu,gallu,B,['X9.1+'],galluawg,galluawg,unk,['Z99']
gallu,gallu,E,['X9.1+'],gallugoi,gallugoi,unk,['Z99']
gallu,gallu,B,['X9.1+'],allu,gallu,B,['X9.1+']
rhoi,rhoi,B,"['A9-', 'A1.1.1']",roi,rhoi,B,"['A9-', 'A1.1.1']"
rhoi,rhoi,B,"['A9-', 'A1.1.1']",cynnig,cynnig,E,"['Q2.2', 'X7+', 'S3.2/Q2.2']"
rhoi,rhoi,B,"['A9-', 'A1.1.1']",rhois,rhoi,B,"['A9-', 'A1.1.1']"
rhoi,rhoi,B,"['A9-', 'A1.1.1']",gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
rhoi,rhoi,B,"['A9-', 'A1.1.1']",gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
rhoi,rhoi,B,"['A9-', 'A1.1.1']",cyfle,cyfle,E,['A1.4']
rhoi,rhoi,B,"['A9-', 'A1.1.1']",gael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
rhoi,rhoi,B,"['A9-', 'A1.1.1']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
rhoi,rhoi,B,"['A9-', 'A1.1.1']",hoffen,hoffi,B,['E2+']
rhoi,rhoi,B,"['A9-', 'A1.1.1']",defnyddioMae,defnyddioMae,unk,['Z99']
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",ddefnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']"
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",camdefnyddio,camdefnyddio,unk,['Z99']
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",gorddefnyddio,gorddefnyddio,B,['A1.5.1/N5.2+']
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",dddefnyddio,dddefnyddio,unk,['Z99']
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",defnyddioi,defnyddioi,unk,['Z99']
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",defnyddion,defnyddio | defnyddio,B | B,"['A1.5.1', 'S7.1+']"
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",aildefnyddio,aildefnyddio,unk,['Z99']
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",defnyddioMae,defnyddioMae,unk,['Z99']
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",nefnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']"
defnyddio,defnyddio,B,"['A1.5.1', 'S7.1+']",Camddefnyddio,camddefnyddio,B,['G2.2-/A1.5.1']
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",wgwybod,wgwybod,unk,['Z99']
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",yngwybod,yngwybod,unk,['Z99']
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",ngwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",wybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",meddwl,meddwl,E,['X2.1']
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",rhoi,rhoi,B,"['A9-', 'A1.1.1']"
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",chi,chi,Rha,['Z8mf']
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",bod,bod,B,"['A3+', 'Z5']"
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",beth,peth,Rha,"['Z8', 'Z5']"
gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']",ddim,dim,Adf,['Z6']
siarad,siarad,B,['Q2.1'],iaith,iaith,E,"['Q3', 'Y2']"
siarad,siarad,B,['Q2.1'],siaradwn,siarad,B,['Q2.1']
siarad,siarad,B,['Q2.1'],siaradwtr,siaradwtr,unk,['Z99']
siarad,siarad,B,['Q2.1'],siaradant,siarad,B,['Q2.1']
siarad,siarad,B,['Q2.1'],siaradwyr,siaradwr,E,"['Q2.1/S2mf', 'G1.1/S2mf', 'O3']"
siarad,siarad,B,['Q2.1'],siaradid,siaradid,unk,['Z99']
siarad,siarad,B,['Q2.1'],siaradir,siarad,B,['Q2.1']
siarad,siarad,B,['Q2.1'],rhugl,rhugl,Ans,['X9.1+']
siarad,siarad,B,['Q2.1'],siaradaf,siarad,B,['Q2.1']
siarad,siarad,B,['Q2.1'],Siaradir,siarad,B,['Q2.1']
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",hedrych,edrych | edrych | edrych,B | B | B,['Z99']
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",ailedrych,ailedrych,B,['Z99']
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",ailedrych,ailedrych,B,['Z99']
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",edrycha,edrychyd | edrychyd,B | B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']"
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",Edrycha,edrychyd | edrychyd,B | B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']"
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",edrycho,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']"
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",edrychwr,edrychwr,unk,['Z99']
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",weld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']"
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",Edrychodd,edrychyd,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']"
edrych,edrych,B,"['A8', 'X3.4', 'X2.4', 'X7+', 'Z4']",ymlaen,ymlaen,Adf,"['M6', 'A1.1.1']"
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",weithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",meincweithio,meincweithio,unk,['Z99']
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",rydweithio,rydweithio,unk,['Z99']
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",hoes,bod,B,"['A3+', 'Z5']"
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",gorweithio,gorweithio,B,['A1.1.1/N5.2+']
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",Gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",gweithiwn,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",threuliodd,treulio,B,"['I1.2', 'A1.5.1', 'T1.3']"
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",Gweithia,gweithio | gweithio,B | B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']",byw,byw,B,"['H4', 'L1+', 'A3']"
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",godi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']"
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",gwrychyn,gwrychyn,E,['Z99']
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",ngwrychyn,gwrychyn,E,['Z99']
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",uwchlaw,uwchlaw,Adf,['M6']
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",7392,7392,Gw,['Z99']
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",Haghier,Haghier,E,['Z99']
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",arian,arian,E,['I1']
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",trafaelio,trafaelio,B,"['A1.1.1/A12-', 'A11.1+/N5.2+']"
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",crynnu,crynnu,unk,['Z99']
codi,codi,B,"['M2', 'A5.1+/A2.1', 'E4.1+/A2.1', 'G2.1']",codiPlip,codiPlip,unk,['Z99']
dysgu,dysgu,B,['P1'],ddysgu,dysgu,B,['P1']
dysgu,dysgu,B,['P1'],Ailddysgu,ailddysgu,B,['X2.3+/N6+']
dysgu,dysgu,B,['P1'],addysgu,addysgu,B,['P1']
dysgu,dysgu,B,['P1'],orddysgu,orddysgu,unk,['Z99']
dysgu,dysgu,B,['P1'],nysgu,dysgu,B,['P1']
dysgu,dysgu,B,['P1'],nhysgu,nhysgu,unk,['Z99']
dysgu,dysgu,B,['P1'],hunanddysgu,hunanddysgu,unk,['Z99']
dysgu,dysgu,B,['P1'],Addysgu,addysgu,B,['P1']
dysgu,dysgu,B,['P1'],dysgais,dysgu,B,['P1']
dysgu,dysgu,B,['P1'],dysgai,dysgu,B,['P1']
gofyn,gofyn,B,"['X7+', 'S6+']",ofyn,gofyn | gofyn,B | B,['Z99']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnid,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnwn,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynna,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnaf,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnais,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnwch,gofyn | gofyn,B | B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynwch,gofynwch,unk,['Z99']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnant,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynwn,gofynwn,unk,['Z99']
gofyn,gofyn,B,"['X7+', 'S6+']",ofyn,gofyn | gofyn,B | B,['Z99']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnid,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnwn,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynna,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnaf,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnais,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnwch,gofyn | gofyn,B | B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynwch,gofynwch,unk,['Z99']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynnant,gofyn,B,['Q2.2']
gofyn,gofyn,B,"['X7+', 'S6+']",gofynwn,gofynwn,unk,['Z99']
byw,byw,B,"['H4', 'L1+', 'A3']",gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
byw,byw,B,"['H4', 'L1+', 'A3']",bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']"
byw,byw,B,"['H4', 'L1+', 'A3']",yno,yno,Adf,"['M6', 'T1.2']"
byw,byw,B,"['H4', 'L1+', 'A3']",fyw,byw,B,"['H4', 'L1+', 'A3']"
byw,byw,B,"['H4', 'L1+', 'A3']",Nhresaith,Nhresaith,E,['Z99']
byw,byw,B,"['H4', 'L1+', 'A3']",gloynod,gloynod,unk,['Z99']
byw,byw,B,"['H4', 'L1+', 'A3']",bobl,pobl,E,['S2']
byw,byw,B,"['H4', 'L1+', 'A3']",yng,yn,Ar,['M6']
byw,byw,B,"['H4', 'L1+', 'A3']",pobl,pobl,E,['S2']
byw,byw,B,"['H4', 'L1+', 'A3']",Glöyn,Glöyn,E,['Z99']
byw,byw,B,"['H4', 'L1+', 'A3']",gweithio,gweithio,B,"['I3.1', 'A1.1.1', 'X9.2+', 'A2.1+', 'A2.2']"
byw,byw,B,"['H4', 'L1+', 'A3']",bywyd,bywyd,E,"['L1+', 'A3+', 'T1.3', 'S1.1.1', 'A1.1.1', 'X5.2+', 'Q4.1', 'A11.1+++', 'A5.4+/C1']"
byw,byw,B,"['H4', 'L1+', 'A3']",yno,yno,Adf,"['M6', 'T1.2']"
byw,byw,B,"['H4', 'L1+', 'A3']",fyw,byw,B,"['H4', 'L1+', 'A3']"
byw,byw,B,"['H4', 'L1+', 'A3']",Nhresaith,Nhresaith,E,['Z99']
byw,byw,B,"['H4', 'L1+', 'A3']",gloynod,gloynod,unk,['Z99']
byw,byw,B,"['H4', 'L1+', 'A3']",bobl,pobl,E,['S2']
byw,byw,B,"['H4', 'L1+', 'A3']",yng,yn,Ar,['M6']
byw,byw,B,"['H4', 'L1+', 'A3']",pobl,pobl,E,['S2']
byw,byw,B,"['H4', 'L1+', 'A3']",Glöyn,Glöyn,E,['Z99']
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",ddarllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']"
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",darllena,darllen | darllen,B | B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']"
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",darlleno,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']"
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",darllenes,darllenes,unk,['Z99']
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",darllened,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']"
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",NHikmet,NHikmet,E,['Z99']
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",drllen,drllen,unk,['Z99']
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",darllenaf,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']"
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",camddarllen,camddarllen,unk,['Z99']
darllen,darllen,B,"['Q3', 'Q1.2', 'X3.2+', 'X2.5+', 'P1', 'A10+']",llyfraudysgudarllen,llyfraudysgudarllen,unk,['Z99']
cofio,cofio,B,['X2.2+'],cofion,cof | cofio | cofio,E | B | B,['X2.2+']
cofio,cofio,B,['X2.2+'],ciofio,ciofio,unk,['Z99']
cofio,cofio,B,['X2.2+'],adgofio,adgofio,unk,['Z99']
cofio,cofio,B,['X2.2+'],cofis,cofis,unk,['Z99']
cofio,cofio,B,['X2.2+'],chofio,cofio,B,['X2.2+']
cofio,cofio,B,['X2.2+'],cofi,cofio,B,['X2.2+']
cofio,cofio,B,['X2.2+'],Siwrne,Siwrne,E,['Z99']
cofio,cofio,B,['X2.2+'],atgofio,cofio,B,['X2.2+']
cofio,cofio,B,['X2.2+'],gofio,cofio,B,['X2.2+']
cofio,cofio,B,['X2.2+'],gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']"
dal,dal,B,['T2++'],Thalwil,Thalwil,E,['Z99']
dal,dal,B,['T2++'],Thalatta,Thalatta,E,['Z99']
dal,dal,B,['T2++'],cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
dal,dal,B,['T2++'],Thals,Thals,E,['Z99']
dal,dal,B,['T2++'],parhau,parhau,B,['T2++']
dal,dal,B,['T2++'],Thalys,Thalys,E,['Z99']
dal,dal,B,['T2++'],Thalmws,Thalmws,E,['Z99']
dal,dal,B,['T2++'],wedi,wedi,U,['Z5']
dal,dal,B,['T2++'],heddiw,heddiw,Adf,['T1.1.2']
dal,dal,B,['T2++'],bod,bod,B,"['A3+', 'Z5']"
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywem,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']"
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywes,clywes,unk,"['X3.2', 'X2.3+', 'G2.1@']"
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",glywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']"
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clyweyd,clyweyd,unk,['Z99']
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywer,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']"
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",nghlywed,clywed | clywed,B | B,['Z99']
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywai,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']"
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywad,clywad,unk,['Z99']
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",clywa,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']"
clywed,clywed,B,"['X3.2', 'X2.3+', 'G2.1@']",chlywed,clywed | clywed,B | B,['Z99']
